local_time,irradiance_direct,irradiance_diffuse,temperature,solar_mw,wind_speed,wind_mw
2025-02-20 21:00:00,0.0,0.0,24.387,0.0,7.523,111.56018399999999
2025-02-20 22:00:00,0.0,0.0,24.299,0.0,7.489,110.386257
2025-02-20 23:00:00,0.0,0.0,24.19,0.0,7.157,97.182061
2025-02-21 00:00:00,0.0,0.0,24.057,0.0,6.954,89.60074300000001
2025-02-21 01:00:00,0.0,0.0,23.921,0.0,6.9190000000000005,88.53421
2025-02-21 02:00:00,0.0,0.0,23.79,0.0,6.871,86.766577
2025-02-21 03:00:00,0.0,0.0,23.658,0.0,7.12,96.016651
2025-02-21 04:00:00,0.0,0.0,23.556,0.0,6.813,84.391693
2025-02-21 05:00:00,0.0,0.0,23.475,0.0,6.803,84.027827
2025-02-21 06:00:00,0.021,0.009000000000000001,23.578,8.354790000000001,6.954,89.590218
2025-02-21 07:00:00,0.245,0.083,24.561,232.254989,6.225,64.871134
2025-02-21 08:00:00,0.595,0.14100000000000001,25.718,501.91208500000005,8.085,134.954655
2025-02-21 09:00:00,0.646,0.177,26.883,549.73478,8.944,171.799533
2025-02-21 10:00:00,0.754,0.176,27.987,605.6652349999999,9.006,174.706052
2025-02-21 11:00:00,0.811,0.164,28.848,626.787333,8.918,171.002535
2025-02-21 12:00:00,0.786,0.17,29.356,614.672353,9.034,175.928699
2025-02-21 13:00:00,0.751,0.17500000000000002,29.534,598.438992,8.938,171.53250599999998
2025-02-21 14:00:00,0.631,0.194,29.312,544.259108,8.242,141.79388699999998
2025-02-21 15:00:00,0.466,0.194,28.734,449.080805,7.744,120.673239
2025-02-21 16:00:00,0.23900000000000002,0.151,27.858,272.278942,7.472,109.374437
2025-02-21 17:00:00,0.097,0.062,26.765,103.085612,7.42,107.68185000000001
2025-02-21 18:00:00,0.002,0.002,25.561,0.0,7.924,128.182477
2025-02-21 19:00:00,0.0,0.0,25.026,0.0,8.262,142.653109
2025-02-21 20:00:00,0.0,0.0,24.688,0.0,8.674,160.382386
2025-02-21 21:00:00,0.0,0.0,24.462,0.0,8.981,173.434796
2025-02-21 22:00:00,0.0,0.0,24.256,0.0,9.153,181.062647
2025-02-21 23:00:00,0.0,0.0,24.054,0.0,9.267,185.735098
2025-02-22 00:00:00,0.0,0.0,23.826,0.0,9.236,184.583008
2025-02-22 01:00:00,0.0,0.0,23.638,0.0,9.164,181.42458100000002
2025-02-22 02:00:00,0.0,0.0,23.505,0.0,9.162,181.268519
2025-02-22 03:00:00,0.0,0.0,23.412,0.0,9.163,181.288006
2025-02-22 04:00:00,0.0,0.0,23.307,0.0,9.128,179.705939
2025-02-22 05:00:00,0.0,0.0,23.311,0.0,9.442,193.296038
2025-02-22 06:00:00,0.041,0.01,23.39,22.867948000000002,9.039,175.92990400000002
2025-02-22 07:00:00,0.483,0.078,24.391,395.445763,8.15,137.934913
2025-02-22 08:00:00,0.752,0.117,25.615,579.5077140000001,9.47,194.132231
2025-02-22 09:00:00,0.834,0.134,26.787,629.708697,10.595,237.632115
2025-02-22 10:00:00,0.864,0.139,27.73,644.6988349999999,10.578,237.110282
2025-02-22 11:00:00,0.841,0.15,28.433,635.672588,10.309,227.19049600000002
2025-02-22 12:00:00,0.729,0.186,28.777,594.862836,10.036,216.873646
2025-02-22 13:00:00,0.729,0.178,28.889,590.0629250000001,9.975999999999999,214.534863
2025-02-22 14:00:00,0.71,0.165,28.793,573.649758,9.915,212.350492
2025-02-22 15:00:00,0.547,0.17,28.247,484.693547,9.661,202.017872
2025-02-22 16:00:00,0.373,0.136,27.419,354.52506,9.227,183.90199600000003
2025-02-22 17:00:00,0.146,0.063,26.319,141.393957,8.558,155.18572899999998
2025-02-22 18:00:00,0.003,0.002,25.106,0.0,8.875,168.809778
2025-02-22 19:00:00,0.0,0.0,24.624,0.0,9.026,175.55443599999998
2025-02-22 20:00:00,0.0,0.0,24.403,0.0,9.312,187.526243
2025-02-22 21:00:00,0.0,0.0,24.36,0.0,9.516,196.200998
2025-02-22 22:00:00,0.0,0.0,24.35,0.0,9.661,202.02937
2025-02-22 23:00:00,0.0,0.0,24.268,0.0,9.646,201.656456
2025-02-23 00:00:00,0.0,0.0,24.071,0.0,9.677,202.761384
2025-02-23 01:00:00,0.0,0.0,23.856,0.0,9.744,205.595574
2025-02-23 02:00:00,0.0,0.0,23.675,0.0,9.792,207.27776500000002
2025-02-23 03:00:00,0.0,0.0,23.561,0.0,10.078,218.820562
2025-02-23 04:00:00,0.0,0.0,23.517,0.0,10.144,221.172856
2025-02-23 05:00:00,0.0,0.0,23.43,0.0,9.519,196.199457
2025-02-23 06:00:00,0.018000000000000002,0.01,23.408,7.568968,9.234,184.36803
2025-02-23 07:00:00,0.123,0.08600000000000001,24.247,143.686929,8.459,150.82695900000002
2025-02-23 08:00:00,0.166,0.187,25.169,249.489242,9.292,186.683574
2025-02-23 09:00:00,0.23,0.28300000000000003,26.083,359.67453,10.448,232.30529800000002
2025-02-23 10:00:00,0.243,0.36,26.859,417.608129,10.189,223.09225700000002
2025-02-23 11:00:00,0.184,0.417,27.331,415.48736599999995,9.817,208.276886
2025-02-23 12:00:00,0.134,0.433,27.556,392.56309899999997,9.377,190.255334
2025-02-23 13:00:00,0.107,0.40700000000000003,27.626,357.518166,9.077,177.536365
2025-02-23 14:00:00,0.067,0.327,27.408,275.72416,8.364,146.728056
2025-02-23 15:00:00,0.038,0.22,26.975,178.246357,7.845,124.855276
2025-02-23 16:00:00,0.022,0.121,26.392,91.493588,7.489,110.385399
2025-02-23 17:00:00,0.009000000000000001,0.039,25.576999999999998,20.655832,7.266,101.408652
2025-02-23 18:00:00,0.0,0.001,24.624,0.0,7.015,91.909798
2025-02-23 19:00:00,0.0,0.0,24.151,0.0,6.718,81.087632
2025-02-23 20:00:00,0.0,0.0,23.843,0.0,6.767,82.845566
2025-02-23 21:00:00,0.0,0.0,23.624,0.0,6.434,71.535527
2025-02-23 22:00:00,0.0,0.0,23.387,0.0,6.616,77.655521
2025-02-23 23:00:00,0.0,0.0,23.276,0.0,7.027,92.191236
2025-02-24 00:00:00,0.0,0.0,23.101,0.0,6.9030000000000005,87.637562
2025-02-24 01:00:00,0.0,0.0,22.906,0.0,7.011,91.900184
2025-02-24 02:00:00,0.0,0.0,22.748,0.0,7.061,93.448286
2025-02-24 03:00:00,0.0,0.0,22.6,0.0,7.105,95.28122400000001
2025-02-24 04:00:00,0.0,0.0,22.433,0.0,6.997,91.172423
2025-02-24 05:00:00,0.0,0.0,22.268,0.0,6.729,81.68742900000001
2025-02-24 06:00:00,0.026000000000000002,0.009000000000000001,22.278,12.021355999999999,6.424,71.256106
2025-02-24 07:00:00,0.332,0.084,23.683,296.487879,5.998,57.861521999999994
2025-02-24 08:00:00,0.5670000000000001,0.14100000000000001,25.015,486.89655300000004,7.002,91.333584
2025-02-24 09:00:00,0.755,0.154,26.23,599.34732,7.558,112.815039
2025-02-24 10:00:00,0.8150000000000001,0.156,27.303,629.5044059999999,7.836,124.41525800000001
2025-02-24 11:00:00,0.8170000000000001,0.16,28.123,629.825859,8.01,131.97524299999998
2025-02-24 12:00:00,0.788,0.168,28.626,617.15704,8.041,132.907136
2025-02-24 13:00:00,0.736,0.178,28.821,594.622501,8.085,134.955107
2025-02-24 14:00:00,0.659,0.184,28.669,556.361111,8.161,138.00947299999999
2025-02-24 15:00:00,0.498,0.184,28.141,463.913363,8.284,143.516451
2025-02-24 16:00:00,0.361,0.139,27.37,348.62379,8.092,135.141321
2025-02-24 17:00:00,0.199,0.064,26.224,182.446701,7.547,112.406512
2025-02-24 18:00:00,0.004,0.002,24.727,0.0,7.099,95.191682
2025-02-24 19:00:00,0.0,0.0,24.008,0.0,6.815,84.433346
2025-02-24 20:00:00,0.0,0.0,23.637,0.0,6.7,80.39354300000001
2025-02-24 21:00:00,0.0,0.0,23.426,0.0,6.662,79.173057
2025-02-24 22:00:00,0.0,0.0,23.235,0.0,7.095,94.909616
2025-02-24 23:00:00,0.0,0.0,23.128,0.0,7.272,101.605199
2025-02-25 00:00:00,0.0,0.0,23.006,0.0,6.7620000000000005,82.83542
2025-02-25 01:00:00,0.0,0.0,22.899,0.0,5.447,43.151629
2025-02-25 02:00:00,0.0,0.0,22.801,0.0,4.467,22.437981
2025-02-25 03:00:00,0.0,0.0,22.674,0.0,5.245,38.163625999999994
2025-02-25 04:00:00,0.0,0.0,22.622,0.0,6.354,68.98436699999999
2025-02-25 05:00:00,0.0,0.0,22.593,0.0,6.721,81.13340099999999
2025-02-25 06:00:00,0.041,0.011,22.686,23.830483,6.577,76.41229
2025-02-25 07:00:00,0.357,0.085,24.081,314.21335700000003,5.5969999999999995,46.813336
2025-02-25 08:00:00,0.47600000000000003,0.153,25.417,437.06834299999997,6.396,70.162019
2025-02-25 09:00:00,0.6000000000000001,0.19,26.641,531.9854300000001,6.384,69.769837
2025-02-25 10:00:00,0.674,0.203,27.686,578.000424,6.24,65.472631
2025-02-25 11:00:00,0.6950000000000001,0.209,28.52,590.225679,6.132,61.880827
2025-02-25 12:00:00,0.716,0.201,29.137,595.452331,5.986,57.633851
2025-02-25 13:00:00,0.7000000000000001,0.197,29.431,583.331602,5.777,51.793721
2025-02-25 14:00:00,0.621,0.2,29.338,541.79105,5.541,45.597696000000006
2025-02-25 15:00:00,0.495,0.19,28.928,463.654984,5.308,39.868908000000005
2025-02-25 16:00:00,0.278,0.149,28.16,298.09707199999997,5.14,35.770528
2025-02-25 17:00:00,0.136,0.065,27.127,135.429766,5.245,38.154739
2025-02-25 18:00:00,0.004,0.002,25.616,0.0,5.543,45.643245
2025-02-25 19:00:00,0.0,0.0,24.862,0.0,5.629,47.636067000000004
2025-02-25 20:00:00,0.0,0.0,24.346,0.0,5.998,57.885428
2025-02-25 21:00:00,0.0,0.0,24.075,0.0,6.333,68.34072599999999
2025-02-25 22:00:00,0.0,0.0,23.913,0.0,6.493,73.566292
2025-02-25 23:00:00,0.0,0.0,23.767,0.0,6.553,75.372406
2025-02-26 00:00:00,0.0,0.0,23.638,0.0,6.356,68.98895200000001
2025-02-26 01:00:00,0.0,0.0,23.509,0.0,6.019,58.52001
2025-02-26 02:00:00,0.0,0.0,23.444,0.0,5.556,45.981044000000004
2025-02-26 03:00:00,0.0,0.0,23.363,0.0,5.204,37.347714999999994
2025-02-26 04:00:00,0.0,0.0,23.276,0.0,5.183,36.733703
2025-02-26 05:00:00,0.0,0.0,23.145,0.0,5.306,39.804468
2025-02-26 06:00:00,0.039,0.011,23.208,22.571960999999998,5.625,47.546239
2025-02-26 07:00:00,0.401,0.084,24.571,343.70995899999997,5.659,48.432579
2025-02-26 08:00:00,0.672,0.132,25.887,541.65606,6.734,81.929048
2025-02-26 09:00:00,0.79,0.15,27.103,613.72491,7.223,99.587182
2025-02-26 10:00:00,0.795,0.168,28.063,622.691557,7.355,104.923224
2025-02-26 11:00:00,0.725,0.201,28.691,601.186524,7.129,96.045617
2025-02-26 12:00:00,0.631,0.241,28.991,571.607323,6.833,85.329594
2025-02-26 13:00:00,0.515,0.276,29.04,525.293825,6.573,76.110001
2025-02-26 14:00:00,0.40700000000000003,0.275,28.869,461.821006,6.44,71.905148
2025-02-26 15:00:00,0.311,0.233,28.498,375.842876,6.395,70.13663700000001
2025-02-26 16:00:00,0.17400000000000002,0.158,27.829,231.655437,6.417,71.08377300000001
2025-02-26 17:00:00,0.06,0.059000000000000004,26.807,73.330879,6.42,71.23048399999999
2025-02-26 18:00:00,0.003,0.002,25.563,0.0,6.894,87.497406
2025-02-26 19:00:00,0.0,0.0,25.024,0.0,6.964,90.05697900000001
2025-02-26 20:00:00,0.0,0.0,24.679,0.0,6.589,76.605617
2025-02-26 21:00:00,0.0,0.0,24.449,0.0,6.693,80.37953599999999
2025-02-26 22:00:00,0.0,0.0,24.249,0.0,6.389,69.93972500000001
2025-02-26 23:00:00,0.0,0.0,24.075,0.0,6.371,69.623141
2025-02-27 00:00:00,0.0,0.0,23.923000000000002,0.0,6.239,65.46606799999999
2025-02-27 01:00:00,0.0,0.0,23.769,0.0,6.25,65.504315
2025-02-27 02:00:00,0.0,0.0,23.643,0.0,6.294,66.892403
2025-02-27 03:00:00,0.0,0.0,23.477,0.0,5.768,51.373642
2025-02-27 04:00:00,0.0,0.0,23.335,0.0,5.433,42.649169
2025-02-27 05:00:00,0.0,0.0,23.295,0.0,5.815,52.658865
2025-02-27 06:00:00,0.048,0.011,23.507,28.7814,5.548,45.778962
2025-02-27 07:00:00,0.454,0.081,25.009,376.82091499999996,4.862,29.880095
2025-02-27 08:00:00,0.6930000000000001,0.126,26.504,548.4570379999999,6.168,63.18303
2025-02-27 09:00:00,0.833,0.137,27.836,627.17786,6.527,74.481826
2025-02-27 10:00:00,0.859,0.14200000000000002,28.887,640.1411899999999,6.671,79.679758
2025-02-27 11:00:00,0.871,0.14100000000000001,29.689,642.598336,6.747,82.356594
2025-02-27 12:00:00,0.842,0.147,30.143,629.53834,6.818,84.574095
2025-02-27 13:00:00,0.802,0.155,30.314,612.2908100000001,6.848,85.891459
2025-02-27 14:00:00,0.6980000000000001,0.17200000000000001,30.117,566.70217,6.865,86.426791
2025-02-27 15:00:00,0.518,0.183,29.501,471.640518,6.992,91.16118300000001
2025-02-27 16:00:00,0.245,0.151,28.505,275.537705,7.185,98.355667
2025-02-27 17:00:00,0.092,0.062,27.341,99.696193,7.11,95.29121099999999
2025-02-27 18:00:00,0.003,0.002,26.127,0.0,7.417,107.449701
2025-02-27 19:00:00,0.0,0.0,25.445,0.0,7.404,106.896531
2025-02-27 20:00:00,0.0,0.0,25.019,0.0,7.415,107.307225
2025-02-27 21:00:00,0.0,0.0,24.784,0.0,7.639,116.510904
2025-02-27 22:00:00,0.0,0.0,24.633,0.0,7.499,110.494611
2025-02-27 23:00:00,0.0,0.0,24.53,0.0,7.704,118.78314900000001
2025-02-28 00:00:00,0.0,0.0,24.4,0.0,7.361,104.986863
2025-02-28 01:00:00,0.0,0.0,24.252,0.0,7.475,109.50083500000001
2025-02-28 02:00:00,0.0,0.0,24.14,0.0,7.612,115.122031
2025-02-28 03:00:00,0.0,0.0,24.089,0.0,8.077,134.73195
2025-02-28 04:00:00,0.0,0.0,23.978,0.0,7.636,116.239786
2025-02-28 05:00:00,0.0,0.0,23.867,0.0,7.378,105.717759
2025-02-28 06:00:00,0.03,0.01,23.975,15.36059,7.599,114.824795
2025-02-28 07:00:00,0.314,0.08600000000000001,25.062,283.21315899999996,6.957,89.841563
2025-02-28 08:00:00,0.5670000000000001,0.14300000000000002,26.206,485.165594,8.518,153.453138
2025-02-28 09:00:00,0.756,0.156,27.314,598.050506,9.103,178.646894
2025-02-28 10:00:00,0.755,0.177,28.167,605.888731,9.193,182.765856
2025-02-28 11:00:00,0.734,0.194,28.758,602.0150500000001,9.102,178.586972
2025-02-28 12:00:00,0.718,0.2,29.067,596.066148,8.965,172.70853599999998
2025-02-28 13:00:00,0.6980000000000001,0.197,29.13,583.5805600000001,8.861,168.23619699999998
2025-02-28 14:00:00,0.657,0.188,28.923000000000002,556.6784640000001,8.768,164.284063
2025-02-28 15:00:00,0.553,0.17500000000000002,28.441,490.94557299999997,8.677,160.38498499999997
2025-02-28 16:00:00,0.38,0.14,27.685,362.10371000000004,8.35,146.527865
2025-02-28 17:00:00,0.124,0.065,26.541,126.102255,7.83,124.39865300000001
2025-02-28 18:00:00,0.004,0.002,25.195,0.0,8.04,132.869741
2025-02-28 19:00:00,0.0,0.0,24.513,0.0,7.853,125.244981
2025-02-28 20:00:00,0.0,0.0,24.103,0.0,8.038,132.835004
2025-02-28 21:00:00,0.0,0.0,23.827,0.0,8.273,142.94601699999998
2025-02-28 22:00:00,0.0,0.0,23.645,0.0,8.486,152.270072
2025-02-28 23:00:00,0.0,0.0,23.479,0.0,8.819,166.387675
2025-03-01 00:00:00,0.0,0.0,23.352,0.0,8.858,168.08595300000002
2025-03-01 01:00:00,0.0,0.0,23.244,0.0,8.914,170.653109
2025-03-01 02:00:00,0.0,0.0,23.156,0.0,8.466,151.137249
2025-03-01 03:00:00,0.0,0.0,23.056,0.0,8.096,135.484504
2025-03-01 04:00:00,0.0,0.0,23.023,0.0,8.075,134.518204
2025-03-01 05:00:00,0.0,0.0,23.052,0.0,8.179,138.802205
2025-03-01 06:00:00,0.008,0.007,23.163,0.0,7.997,131.139334
2025-03-01 07:00:00,0.10400000000000001,0.079,24.171,123.55716199999999,6.901,87.54745600000001
2025-03-01 08:00:00,0.366,0.168,25.416,375.49965999999995,7.7219999999999995,119.542989
2025-03-01 09:00:00,0.668,0.179,26.748,564.218142,8.505,153.05655199999998
2025-03-01 10:00:00,0.755,0.18,27.786,608.5431130000001,8.307,144.38090100000002
2025-03-01 11:00:00,0.8130000000000001,0.168,28.56,630.902863,8.076,134.630261
2025-03-01 12:00:00,0.799,0.171,29.079,623.235579,7.9,127.294583
2025-03-01 13:00:00,0.722,0.191,29.198,592.73528,7.936,128.427622
2025-03-01 14:00:00,0.632,0.2,29.018,548.706739,7.978,130.22799700000002
2025-03-01 15:00:00,0.509,0.189,28.562,472.504139,7.881,126.14417999999999
2025-03-01 16:00:00,0.327,0.148,27.811,331.35891399999997,7.328,103.942819
2025-03-01 17:00:00,0.139,0.067,26.722,139.354085,6.771,82.885833
2025-03-01 18:00:00,0.004,0.002,25.283,0.0,7.167,97.724167
2025-03-01 19:00:00,0.0,0.0,24.639,0.0,7.282,102.177807
2025-03-01 20:00:00,0.0,0.0,24.202,0.0,7.689,118.18634399999999
2025-03-01 21:00:00,0.0,0.0,23.882,0.0,7.774,121.808269
2025-03-01 22:00:00,0.0,0.0,23.601,0.0,7.783,122.329206
2025-03-01 23:00:00,0.0,0.0,23.395,0.0,7.7,118.62136199999999
2025-03-02 00:00:00,0.0,0.0,23.211,0.0,7.739,120.558673
2025-03-02 01:00:00,0.0,0.0,23.1,0.0,7.599,114.813617
2025-03-02 02:00:00,0.0,0.0,23.01,0.0,7.54,112.10467999999999
2025-03-02 03:00:00,0.0,0.0,22.922,0.0,7.501,110.591952
2025-03-02 04:00:00,0.0,0.0,22.813,0.0,7.176,97.94395
2025-03-02 05:00:00,0.0,0.0,22.732,0.0,7.433,107.939333
2025-03-02 06:00:00,0.027,0.011,22.825,13.638365,7.189,98.588639
2025-03-02 07:00:00,0.201,0.088,23.96,204.496519,6.046,59.460266000000004
2025-03-02 08:00:00,0.401,0.168,25.216,398.231401,7.195,98.707004
2025-03-02 09:00:00,0.651,0.187,26.567,559.2520840000001,7.979,130.257357
2025-03-02 10:00:00,0.735,0.193,27.712,605.495537,7.997,131.138651
2025-03-02 11:00:00,0.7030000000000001,0.217,28.515,598.875023,8.091,135.068307
2025-03-02 12:00:00,0.629,0.25,28.983,575.1066509999999,8.312,144.548405
2025-03-02 13:00:00,0.533,0.277,29.054,536.245071,8.58,156.478748
2025-03-02 14:00:00,0.40800000000000003,0.28500000000000003,28.781,469.183599,8.709,161.986685
2025-03-02 15:00:00,0.19,0.253,28.041,308.853492,8.448,150.42462899999998
2025-03-02 16:00:00,0.096,0.155,27.122,172.938859,7.84,124.421279
2025-03-02 17:00:00,0.053,0.06,26.154,69.025412,7.19,98.697144
2025-03-02 18:00:00,0.002,0.002,25.023,0.0,7.013,91.90484
2025-03-02 19:00:00,0.0,0.0,24.393,0.0,6.691,80.3758
2025-03-02 20:00:00,0.0,0.0,24.062,0.0,6.861,86.16110400000001
2025-03-02 21:00:00,0.0,0.0,23.808,0.0,6.925,88.592274
2025-03-02 22:00:00,0.0,0.0,23.595,0.0,7.098,95.15830100000001
2025-03-02 23:00:00,0.0,0.0,23.446,0.0,7.728,119.756227
2025-03-03 00:00:00,0.0,0.0,23.357,0.0,7.909,127.349333
2025-03-03 01:00:00,0.0,0.0,23.234,0.0,8.089,134.96012299999998
2025-03-03 02:00:00,0.0,0.0,23.057,0.0,7.775,121.911435
2025-03-03 03:00:00,0.0,0.0,22.85,0.0,7.458,108.797289
2025-03-03 04:00:00,0.0,0.0,22.73,0.0,7.958,129.385178
2025-03-03 05:00:00,0.0,0.0,22.728,0.0,8.057,133.681995
2025-03-03 06:00:00,0.038,0.011,22.816,21.318317,7.869,125.96869899999999
2025-03-03 07:00:00,0.39,0.083,23.912,336.475019,6.93,88.633762
2025-03-03 08:00:00,0.653,0.128,25.201,529.962453,8.285,143.517345
2025-03-03 09:00:00,0.872,0.126,26.581,645.768846,8.587,156.484833
2025-03-03 10:00:00,0.927,0.12,27.73,666.978943,8.393,148.04704800000002
2025-03-03 11:00:00,0.9400000000000001,0.114,28.563,667.4100699999999,8.224,140.68658499999998
2025-03-03 12:00:00,0.916,0.116,29.035,655.040673,8.041,132.948986
2025-03-03 13:00:00,0.895,0.11800000000000001,29.21,644.5484819999999,7.923,128.179962
2025-03-03 14:00:00,0.852,0.121,29.082,624.611858,7.835,124.41341800000001
2025-03-03 15:00:00,0.771,0.12,28.639,582.3516999999999,7.731,119.95174800000001
2025-03-03 16:00:00,0.606,0.106,27.864,482.44721999999996,7.447,108.49097400000001
2025-03-03 17:00:00,0.306,0.062,26.631,258.800097,6.889,87.39120600000001
2025-03-03 18:00:00,0.007,0.003,24.959,0.0,6.88,86.785877
2025-03-03 19:00:00,0.0,0.0,24.067,0.0,6.861,86.158495
2025-03-03 20:00:00,0.0,0.0,23.467,0.0,7.075,94.123517
2025-03-03 21:00:00,0.0,0.0,23.028,0.0,7.462,108.95867
2025-03-03 22:00:00,0.0,0.0,22.81,0.0,7.702,118.706825
2025-03-03 23:00:00,0.0,0.0,22.743,0.0,7.877,126.088752
2025-03-04 00:00:00,0.0,0.0,22.66,0.0,8.015,131.983054
2025-03-04 01:00:00,0.0,0.0,22.574,0.0,8.312,144.557802
2025-03-04 02:00:00,0.0,0.0,22.547,0.0,8.352,146.529699
2025-03-04 03:00:00,0.0,0.0,22.471,0.0,8.146,137.62664900000001
2025-03-04 04:00:00,0.0,0.0,22.346,0.0,7.964,129.614385
2025-03-04 05:00:00,0.0,0.0,22.195,0.0,7.7620000000000005,121.498431
2025-03-04 06:00:00,0.069,0.012,22.214,45.12407,7.57,113.33021799999999
2025-03-04 07:00:00,0.616,0.075,23.427,480.12698700000004,6.441,71.907728
2025-03-04 08:00:00,0.779,0.111,24.756,594.097684,7.136,96.473225
2025-03-04 09:00:00,0.905,0.11800000000000001,26.215,659.7305110000001,7.333,104.134067
2025-03-04 10:00:00,0.9540000000000001,0.112,27.573,677.154532,7.153,97.174304
2025-03-04 11:00:00,0.9530000000000001,0.109,28.603,671.367135,6.966,90.062039
2025-03-04 12:00:00,0.936,0.109,29.193,661.1238569999999,6.693,80.379409
2025-03-04 13:00:00,0.907,0.113,29.421,647.863995,6.359,68.993757
2025-03-04 14:00:00,0.858,0.11900000000000001,29.363,626.079836,5.996,57.831769
2025-03-04 15:00:00,0.751,0.125,28.939,573.6436110000001,5.702,49.822837
2025-03-04 16:00:00,0.441,0.126,28.066,392.019715,5.598,46.844592
2025-03-04 17:00:00,0.234,0.064,26.886,207.716665,5.846,53.531157
2025-03-04 18:00:00,0.008,0.003,25.248,0.0,6.517,74.154628
2025-03-04 19:00:00,0.0,0.0,24.389,0.0,6.532,74.664372
2025-03-04 20:00:00,0.0,0.0,23.852,0.0,6.426,71.259784
2025-03-04 21:00:00,0.0,0.0,23.449,0.0,6.458,72.463924
2025-03-04 22:00:00,0.0,0.0,23.108,0.0,6.34,68.353361
2025-03-04 23:00:00,0.0,0.0,22.898,0.0,6.104,61.190707
2025-03-05 00:00:00,0.0,0.0,22.759,0.0,6.157,62.639438999999996
2025-03-05 01:00:00,0.0,0.0,22.693,0.0,6.501,73.62491499999999
2025-03-05 02:00:00,0.0,0.0,22.617,0.0,6.714,81.079647
2025-03-05 03:00:00,0.0,0.0,22.487,0.0,6.433,71.436996
2025-03-05 04:00:00,0.0,0.0,22.309,0.0,6.281,66.463479
2025-03-05 05:00:00,0.0,0.0,22.099,0.0,5.76,51.154724
2025-03-05 06:00:00,0.069,0.012,22.104,45.672748,5.566,46.235153
2025-03-05 07:00:00,0.625,0.074,23.511,484.87713199999996,4.828,29.176252
2025-03-05 08:00:00,0.8170000000000001,0.106,24.882,611.098015,5.661,48.484201
2025-03-05 09:00:00,0.9410000000000001,0.109,26.354,673.657853,6.033,59.096790999999996
2025-03-05 10:00:00,0.971,0.106,27.597,682.3533739999999,5.929,55.871609
2025-03-05 11:00:00,0.976,0.1,28.604,678.418458,5.622,47.459160000000004
2025-03-05 12:00:00,0.965,0.098,29.264,669.578255,5.275,38.95999
2025-03-05 13:00:00,0.9400000000000001,0.101,29.576,657.755053,5.105,34.988037
2025-03-05 14:00:00,0.893,0.108,29.518,637.7347090000001,5.024,33.313002
2025-03-05 15:00:00,0.8140000000000001,0.109,29.107,598.611421,5.017,33.091926
2025-03-05 16:00:00,0.659,0.098,28.289,508.088994,5.27,38.759944000000004
2025-03-05 17:00:00,0.334,0.06,26.919,277.172722,5.459,43.532886
2025-03-05 18:00:00,0.01,0.003,24.986,0.0,5.791,52.253031
2025-03-05 19:00:00,0.0,0.0,24.087,0.0,6.046,59.430465
2025-03-05 20:00:00,0.0,0.0,23.412,0.0,6.122,61.575632
2025-03-05 21:00:00,0.0,0.0,22.807,0.0,6.159,62.680510999999996
2025-03-05 22:00:00,0.0,0.0,22.347,0.0,6.378,69.637235
2025-03-05 23:00:00,0.0,0.0,22.0,0.0,6.589,76.60567900000001
2025-03-06 00:00:00,0.0,0.0,21.717,0.0,6.511,73.947307
2025-03-06 01:00:00,0.0,0.0,21.444,0.0,6.127,61.729991999999996
2025-03-06 02:00:00,0.0,0.0,21.229,0.0,5.724,50.16757
2025-03-06 03:00:00,0.0,0.0,21.053,0.0,5.675,48.852417
2025-03-06 04:00:00,0.0,0.0,20.925,0.0,6.163,62.885796
2025-03-06 05:00:00,0.0,0.0,20.887,0.0,6.649,78.61604200000001
2025-03-06 06:00:00,0.078,0.012,21.127,52.649136,6.759,82.780599
2025-03-06 07:00:00,0.577,0.076,23.097,457.212985,6.047,59.537244
2025-03-06 08:00:00,0.743,0.115,24.938,575.074482,6.051,59.68678
2025-03-06 09:00:00,0.923,0.114,26.583,666.1918390000001,6.5969999999999995,77.045939
2025-03-06 10:00:00,0.964,0.109,27.712,680.1277879999999,6.381,69.66498299999999
2025-03-06 11:00:00,0.9580000000000001,0.107,28.504,673.2302219999999,6.254,65.766669
2025-03-06 12:00:00,0.934,0.109,29.017,660.574833,6.081,60.582809999999995
2025-03-06 13:00:00,0.925,0.108,29.309,654.397368,5.8870000000000005,54.676881
2025-03-06 14:00:00,0.883,0.112,29.371,635.22214,5.767,51.338089999999994
2025-03-06 15:00:00,0.804,0.113,29.062,595.4736,5.715,50.05337
2025-03-06 16:00:00,0.603,0.107,28.308,480.37104999999997,5.551,45.84723
2025-03-06 17:00:00,0.23500000000000001,0.064,27.101,208.746113,5.556,45.990065
2025-03-06 18:00:00,0.007,0.003,25.487,0.0,6.338,68.35097400000001
2025-03-06 19:00:00,0.0,0.0,24.717,0.0,6.414,70.886589
2025-03-06 20:00:00,0.0,0.0,24.214,0.0,6.422,71.25161800000001
2025-03-06 21:00:00,0.0,0.0,23.798000000000002,0.0,6.5120000000000005,73.97705400000001
2025-03-06 22:00:00,0.0,0.0,23.359,0.0,6.59,76.638674
2025-03-06 23:00:00,0.0,0.0,22.997,0.0,6.571,75.963042
2025-03-07 00:00:00,0.0,0.0,22.742,0.0,6.626,77.96531900000001
2025-03-07 01:00:00,0.0,0.0,22.688,0.0,6.31,67.39256900000001
2025-03-07 02:00:00,0.0,0.0,22.664,0.0,6.293,66.865042
2025-03-07 03:00:00,0.0,0.0,22.624,0.0,6.454,72.189207
